"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,94870,"85281","AZ","Phoenix","Maricopa","Tempe",123,218300,0.00691881918819188,0.0158213122382504,0.0680039138943248,0.120668992253303,-0.00759751071794201,"2006-08","2006-Q3",240400,-0.0919301164725458,"2005-11"
2017-05-31,76971,"44060","OH","Cleveland","Lake","Mentor",124,164200,0.000609384521633151,0.00612745098039216,0.0359621451104101,0.0334379537334575,-0.00246325162232808,"2006-06","2006-Q2",173200,-0.0519630484988453,"2003-12"
2017-05-31,76511,"43081","OH","Columbus","Franklin","Westerville",125,195800,-0.00203873598369011,0.00204708290685773,0.0811706239646604,0.0482490434039058,0.0148884354383374,"2017-04","2017-Q2",196200,-0.00203873598369011,"2017-04"
2017-05-31,69672,"28027","NC","Charlotte","Cabarrus","Concord",126,196200,0.00512295081967213,0.013953488372093,0.0469583778014941,0.0488126158060489,0.0165493722835999,"2017-05","2017-Q2",196200,0,"2017-05"
2017-05-31,94940,"85364","AZ","Yuma","Yuma","Yuma",127,124300,0.00647773279352227,0.00403877221324717,0.11981981981982,0.0563500665915531,-0.0316195100095862,"2006-09","2006-Q3",174400,-0.287270642201835,"2005-04"
2017-05-31,61169,"08753","NJ","New York","Ocean","Toms River",128,262500,-0.00303835928598557,-0.00341685649202733,0.0229929851909587,0.0263409935493062,-0.0180357775164588,"2006-05","2006-Q2",327100,-0.197493121369612,"2004-07"
2017-05-31,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",129,793900,0.00277883036503726,0.00126119308866187,0.0523594909862142,0.0759347118770672,-0.00188236695365784,"2006-03","2006-Q1",853600,-0.0699390815370197,"2005-07"
2017-05-31,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",130,639700,0.0056594875019651,0.0205807275047862,0.0809395065900642,0.0854236302729285,0.00868607698353707,"2006-04","2006-Q2",641100,-0.0021837466853845,"2006-04"
2017-05-31,87019,"65807","MO","Springfield","Greene","Springfield",131,112000,-0.00532859680284192,-0.0106007067137809,-0.020979020979021,0.0135712148366316,-0.00562552606194588,"2007-05","2007-Q2",118500,-0.0548523206751055,"2006-05"
2017-05-31,84622,"60620","IL","Chicago","Cook","Chicago",132,139100,0.00288392213410238,0.00797101449275362,0.0618320610687023,0.0255747786535834,-0.0171682845626494,"2007-12","2007-Q4",167200,-0.168062200956938,"2005-02"
2017-05-31,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",133,431900,0.000695088044485635,0.00911214953271028,0.0781328007988018,0.0789331641680808,0.0374249274632181,"2017-05","2017-Q2",431900,0,"2017-05"
2017-05-31,84635,"60634","IL","Chicago","Cook","Chicago",134,254900,0.00157170923379175,0.00393855848759354,0.0485396955985191,0.0701651357505957,-0.0282248263852409,"2007-02","2007-Q1",344800,-0.260730858468677,"2003-06"
2017-05-31,98432,"95823","CA","Sacramento","Sacramento","Sacramento",135,253300,0.00595710881652105,0.0213709677419355,0.100347523892268,0.168653629896958,-0.0134054832209545,"2005-12","2005-Q4",324300,-0.218933086648165,"2004-09"
2017-05-31,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",136,544500,0.0072142064372919,0.0124581628858312,0.0699548044802515,0.101562919936474,-0.00685973301645348,"2006-09","2006-Q3",600900,-0.0938592111832252,"2005-08"
2017-05-31,69340,"27410","NC",,"Guilford","Greensboro",137,204200,0.00294695481335953,0.0108910891089109,0.056935817805383,0.0332402811589103,0.0099233208950591,"2017-05","2017-Q2",204200,0,"2017-05"
2017-05-31,60499,"06902","CT","Stamford","Fairfield","Stamford",138,370500,-0.000539519827353655,0.0206611570247934,0.00108078897595245,0.0373053284396592,-0.0210852165222504,"2006-12","2006-Q4",463900,-0.201336494934253,"2004-05"
2017-05-31,76534,"43123","OH","Columbus","Franklin","Grove City",139,163000,0.00369458128078818,0.00928792569659443,0.0888443553774215,0.0577570054012062,0.0109368400621619,"2017-05","2017-Q2",163000,0,"2017-05"
2017-05-31,66135,"20011","DC","Washington","District of Columbia","Washington",140,568900,-0.00385221502363859,0.00140820278120049,0.107671339563863,0.12357933701552,0.0375765739127774,"2017-03","2017-Q1",573000,-0.00715532286212914,"2017-03"
2017-05-31,84285,"60016","IL","Chicago","Cook","Des Plaines",141,212200,0.00473484848484848,0.0133715377268386,0.0755195134313229,0.0698524877298947,-0.0234391491439978,"2006-05","2006-Q2",274000,-0.225547445255474,"2002-12"
2017-05-31,96651,"92109","CA","San Diego","San Diego","San Diego",142,764200,0.00065470734581642,0.018797493667511,0.0590354767184035,0.0687725597808813,0.00936281543821704,"2017-05","2017-Q2",764200,0,"2017-05"
2017-05-31,77400,"45011","OH","Cincinnati","Butler","Hamilton",143,180300,0.00389755011135857,0.0157746478873239,0.0674955595026643,0.040131223657156,0.00715080236679366,"2017-05","2017-Q2",180300,0,"2017-05"
2017-05-31,84629,"60628","IL","Chicago","Cook","Chicago",144,112900,0.00534283170080142,0.0310502283105023,0.118929633300297,0.0225263623612675,-0.0235617691927308,"2008-03","2008-Q1",144700,-0.219765031098825,"2004-07"
2017-05-31,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",145,1006800,0.00962695547533093,0.0317688050830088,0.0658479779800974,0.0925331896971411,,"2017-05","2017-Q2",1006800,0,"2017-05"
2017-05-31,96546,"91911","CA","San Diego","San Diego","Chula Vista",146,441300,0.0045526974732529,0.0116918844566713,0.0554891174360201,0.107884522872631,-0.00496050670213499,"2006-04","2006-Q2",502300,-0.121441369699383,"2004-10"
2017-05-31,77094,"44256","OH","Cleveland","Medina","Medina",147,206500,0.00242718446601942,0.00928641251221896,0.0584315735520246,0.0372377676653446,0.00959125092109026,"2017-05","2017-Q2",206500,0,"2017-05"
2017-05-31,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",148,188400,0.00641025641025641,0.0250272034820457,0.0902777777777778,0.0750518544634451,0.0288225312786581,"2017-05","2017-Q2",188400,0,"2017-05"
2017-05-31,72901,"33908","FL","Fort Myers","Lee","Fort Myers",149,234200,-0.00720644340822382,-0.0184409052808047,0.0129757785467128,0.0680642952535604,-0.0170337872650503,"2006-05","2006-Q2",325600,-0.280712530712531,"2005-01"
2017-05-31,95817,"89121","NV","Las Vegas","Clark","Las Vegas",150,169900,0.0125148986889154,0.0296969696969697,0.118499012508229,0.161415094282872,-0.0380808631565172,"2006-09","2006-Q3",261900,-0.351279114165712,"2004-06"
2017-05-31,58660,"02148","MA","Boston","Middlesex","Malden",151,394600,0.00688951263077316,0.025734338445542,0.0852585258525853,0.0846917675179027,0.0218166995837596,"2017-05","2017-Q2",394600,0,"2017-05"
2017-05-31,72737,"33647","FL","Tampa","Hillsborough","Tampa",152,264500,-0.00188679245283019,0,0.0417487199684915,0.0623210396661649,-0.0084413645352811,"2006-05","2006-Q2",316100,-0.163239481176843,"2005-08"
2017-05-31,95813,"89117","NV","Las Vegas","Clark","Las Vegas",153,278800,0.00577200577200577,0.0134496546710287,0.0822981366459627,0.120849522803538,-0.0203101986566736,"2006-04","2006-Q2",367800,-0.241979336595976,"2004-05"
2017-05-31,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",154,177100,0.0028312570781427,0.0154816513761468,0.0479289940828402,0.0228275479099311,0.0125073423416877,"2009-07","2009-Q3",180700,-0.0199225235196458,"2009-03"
2017-05-31,96825,"92345","CA","Riverside","San Bernardino","Hesperia",155,227700,0.00975609756097561,0.025213867627195,0.127227722772277,0.15853099162857,-0.0271337437305115,"2006-07","2006-Q3",321400,-0.291537025513379,"2005-01"
2017-05-31,76539,"43130","OH","Columbus","Fairfield","Lancaster",156,130600,0.00384319754035357,0.0116189000774593,0.0549273021001615,0.0326845460802156,0.00455300968519845,"2017-05","2017-Q2",130600,0,"2017-05"
2017-05-31,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",157,101000,-0.00492610837438424,0,-0.0194174757281553,-0.021161568337321,-0.00759375716341704,"2011-01","2011-Q1",121200,-0.166666666666667,"2006-04"
2017-05-31,75696,"40475","KY","Richmond","Madison","Richmond",158,159400,0.00886075949367089,0.0237636480411047,0.0748482805124747,0.0285080820206176,0.00549498239423296,"2017-05","2017-Q2",159400,0,"2017-05"
2017-05-31,97743,"94536","CA","San Francisco","Alameda","Fremont",159,916900,-0.00108944329447652,0.00548305735277991,0.0533026995979322,0.136540978066841,0.0335005623793461,"2017-04","2017-Q2",917900,-0.00108944329447652,"2017-03"
2017-05-31,96882,"92503","CA","Riverside","Riverside","Riverside",160,352000,0.00859598853868195,0.0295408014039193,0.0754659333944394,0.122068508603556,-0.0164246929132471,"2006-09","2006-Q3",428500,-0.17852975495916,"2005-05"
2017-05-31,86717,"65203","MO","Columbia","Boone","Columbia",161,199600,-0.000500751126690035,-0.001001001001001,0.0444793301936159,0.0358121874568547,0.0171426026927461,"2017-03","2017-Q1",199800,-0.001001001001001,"2017-03"
2017-05-31,60518,"07002","NJ","New York","Hudson","Bayonne",162,339300,0.00952097590002975,0.0379320893239523,0.123882080158993,0.0573812333926402,-0.0214366800108562,"2007-01","2007-Q1",425200,-0.202022577610536,"2004-11"
2017-05-31,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",163,165400,-0.00600961538461539,-0.00241254523522316,0.0860144451739987,0.0206930073935847,-0.00764878659477264,"2006-05","2006-Q2",184300,-0.102550189907759,"2005-02"
2017-05-31,96667,"92126","CA","San Diego","San Diego","San Diego",164,547600,0.00624770305034914,0.016521254872842,0.0504507960867063,0.0911074033354193,0.0148171165917854,"2017-05","2017-Q2",547600,0,"2017-05"
2017-05-31,69336,"27406","NC",,"Guilford","Greensboro",165,114000,0.00529100529100529,0.0224215246636771,0.0867492850333651,0.0371372893366482,0.00777884880124624,"2017-05","2017-Q2",114000,0,"2017-05"
2017-05-31,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",166,412800,0.00756651208201123,0.022035157217133,0.0744403956272775,0.10567999223983,-0.00293181592872005,"2006-07","2006-Q3",447200,-0.0769230769230769,"2005-11"
2017-05-31,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",167,452500,0.00846891018497883,0.0316917464660283,0.0794370229007634,0.104893378819705,,"2017-05","2017-Q2",452500,0,"2017-05"
2017-05-31,99142,"97229","OR","Portland","Washington","Cedar Mill",168,539700,0.000741702206564064,0.00558971492453885,0.0514319111630625,0.0841706126477166,0.0236035655842113,"2017-05","2017-Q2",539700,0,"2017-05"
2017-05-31,70698,"29732","SC","Charlotte","York","Rock Hill",169,174300,0.00984936268829664,0.0204918032786885,0.083955223880597,0.0445034401401712,0.0156705415847569,"2017-05","2017-Q2",174300,0,"2017-05"
2017-05-31,69450,"27610","NC","Raleigh","Wake","Raleigh",170,148400,0.0040595399188092,0.0312717164697707,0.0879765395894428,0.0423589953543415,0.0119332102053156,"2017-05","2017-Q2",148400,0,"2017-05"
2017-05-31,99563,"98103","WA","Seattle","King","Seattle",171,737800,0.0200470067745057,0.0648001154567759,0.150834503197629,0.126338290202028,0.0385775611423218,"2017-05","2017-Q2",737800,0,"2017-05"
2017-05-31,61797,"10457","NY","New York","Bronx","New York",172,374200,0.0102591792656587,0.037139689578714,0.103183962264151,0.051651903834024,0.00553637486340319,"2017-05","2017-Q2",374200,0,"2017-05"
2017-05-31,67010,"21740","MD","Hagerstown","Washington","Hagerstown",173,152000,0,0.00662251655629139,0.029810298102981,0.0189233142621719,-0.0290428630780768,"2006-09","2006-Q3",207100,-0.26605504587156,"2004-09"
2017-05-31,91744,"77095","TX","Houston","Harris","Houston",174,206900,0.013718765311122,0.00145208131655373,-0.00767386091127098,0.0616638413712158,0.022330718506026,"2016-11","2016-Q4",213900,-0.0327255726975222,"2016-03"
2017-05-31,72247,"32822","FL","Orlando","Orange","Orlando",175,140300,0.010806916426513,0.0159304851556843,0.101255886970173,0.155872021858143,-0.0291511997440583,"2006-12","2006-Q4",193600,-0.275309917355372,"2005-05"
2017-05-31,67180,"22191","VA","Washington","Prince William","Woodbridge",176,294100,0,0.00547008547008547,0.0429078014184397,0.042888202707589,-0.0175311472634867,"2005-12","2005-Q4",376400,-0.21865037194474,"2004-12"
2017-05-31,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",177,413300,0.00242541838467136,0.0169783464566929,0.0682346859653657,0.103310286185424,-0.0137346690450761,"2007-05","2007-Q2",474600,-0.129161399072903,"2005-12"
2017-05-31,84628,"60626","IL","Chicago","Cook","Chicago",178,150800,-0.00658761528326746,-0.0130890052356021,0.0141223940820444,0.0547848211420943,-0.0366682008306031,"2007-02","2007-Q1",221000,-0.317647058823529,"2001-08"
2017-05-31,96934,"92592","CA","Riverside","Riverside","Temecula",179,433000,0.00932400932400932,0.015954950727358,0.0366291596839837,0.0860313000678426,-0.00780650851647768,"2006-06","2006-Q2",505800,-0.143930407275603,"2004-08"
2017-05-31,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",180,188300,0.00641368252271513,0.0167386609071274,0.108951707891637,0.0382202214439835,-0.00581094359613077,"2007-11","2007-Q4",202200,-0.0687438180019782,"2006-08"
2017-05-31,99500,"98012","WA","Seattle","Snohomish","Bothell",181,489500,0.0145077720207254,0.038616592403989,0.12502872902781,0.0957367405394218,0.0158670329364388,"2017-05","2017-Q2",489500,0,"2017-05"
2017-05-31,61641,"10027","NY","New York","New York","New York",182,946200,0.0553200981485612,0.138765194367553,0.21447824412784,0.125246032241854,,"2017-05","2017-Q2",946200,0,"2017-05"
2017-05-31,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",183,1314400,-0.00867335394826156,-0.0358688476490868,0.0212104731567089,0.124137835281763,0.03730535047613,"2016-12","2016-Q4",1383000,-0.0496023138105568,"2016-11"
2017-05-31,96817,"92336","CA","Riverside","San Bernardino","Fontana",184,416600,0.00433944069431051,0.0109196796893958,0.0638406537282942,0.0960256021769992,-0.011079675334842,"2006-06","2006-Q2",498800,-0.164795509222133,"2005-04"
2017-05-31,70842,"30062","GA","Atlanta","Cobb","Marietta",185,310300,0.00161394448030988,0.008777633289987,0.0572402044293015,0.0732599144912676,0.0208267439480725,"2017-05","2017-Q2",310300,0,"2017-05"
2017-05-31,78085,"46307","IN","Chicago","Lake","Crown Point",186,201000,0.00249376558603491,0.0125944584382872,0.051255230125523,0.015414302123514,0.00548530285983895,"2017-05","2017-Q2",201000,0,"2017-05"
2017-05-31,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",187,192800,0.000518941359626362,-0.0092497430626927,0.102974828375286,0.139169093080131,-0.0206355363122263,"2007-09","2007-Q3",245500,-0.214663951120163,"2005-10"
2017-05-31,93263,"80134","CO","Denver","Douglas","Parker",188,434900,0.0081131200741771,0.0237758945386064,0.0630652652163285,0.0843471335928429,0.0382474698976456,"2017-05","2017-Q2",434900,0,"2017-05"
2017-05-31,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",189,279500,0.00684438040345821,0.0152560842717036,0.0440791931266343,0.0273708295822328,-0.00416077998577336,"2007-08","2007-Q3",293100,-0.0464005458887752,"2005-11"
2017-05-31,78042,"46227","IN","Indianapolis","Marion","Indianapolis",190,121000,-0.000825763831544178,0.000827129859387924,0.035958904109589,0.0295578093940685,-0.00212374160549855,"2006-11","2006-Q4",125900,-0.0389197776012708,"2005-02"
2017-05-31,62048,"11238","NY","New York","Kings","New York",191,947200,0.0358705161854768,0.126010461245839,0.181784154709919,0.152272652817725,,"2017-05","2017-Q2",947200,0,"2017-05"
2017-05-31,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",192,149500,-0.0170940170940171,-0.0079628400796284,-0.00466045272969374,0.0274000987810747,0.0180593994110387,"2017-03","2017-Q1",152700,-0.0209561231172233,"2016-03"
2017-05-31,66785,"21117","MD","Baltimore","Baltimore","Owings Mills",193,243400,0.00123406005758947,0.00205846027171676,0.0278716216216216,0.0260803249471713,-0.0200353021762709,"2006-11","2006-Q4",302100,-0.19430652101953,"2005-02"
2017-05-31,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",194,482400,0.00583819849874896,0.0218174115653463,0.0663129973474801,0.0909249642718812,-0.00638285323113896,"2006-08","2006-Q3",529600,-0.0891238670694864,"2005-10"
2017-05-31,84647,"60649","IL","Chicago","Cook","Chicago",195,127300,0.0151515151515152,0.0797285835453774,0.137622877569258,0.00705990223187847,-0.0295335535118085,"2007-08","2007-Q3",174800,-0.271739130434783,"2003-05"
2017-05-31,60599,"07093","NJ","New York","Hudson","West New York",196,343000,0.00941730429664508,0.0368802902055623,0.179910560715514,0.0685656623106001,-0.018685078640957,"2007-05","2007-Q2",414200,-0.17189763399324,"2005-07"
2017-05-31,100179,"99301","WA","Kennewick","Franklin","Pasco",197,192400,0.00522466039707419,0.017989417989418,0.101316542644533,0.0514694367046082,0.0336409403048179,"2017-05","2017-Q2",192400,0,"2017-05"
2017-05-31,71895,"32244","FL","Jacksonville","Duval","Jacksonville",198,137700,0.011756061719324,0.0368975903614458,0.084251968503937,0.0934315637205543,-0.0168463891812829,"2007-05","2007-Q2",163200,-0.15625,"2005-07"
2017-05-31,62043,"11233","NY","New York","Kings","New York",199,731300,0.00425707223290305,0.0225111856823266,0.164490445859873,0.189961797158691,,"2017-05","2017-Q2",731300,0,"2017-05"
2017-05-31,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",200,339300,0,-0.00615114235500879,0.0472222222222222,0.0817122652625204,0.0269777894457559,"2017-02","2017-Q1",341400,-0.00615114235500879,"2017-02"
2017-05-31,72488,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",201,280700,0.00573271228950197,0.0100755667506297,0.0787855495772483,0.106281885781552,-0.0156619554627274,"2007-04","2007-Q2",329900,-0.149136101849045,"2005-09"
2017-05-31,96816,"92335","CA","Riverside","San Bernardino","Fontana",202,317400,0.0101845957988542,0.0251937984496124,0.0814310051107325,0.135014483517115,-0.0155623901258315,"2006-06","2006-Q2",387000,-0.17984496124031,"2005-07"
